product_id,product_name,default_price,is_cup_drink,category
174399,The Mango Supreme,232.00,True,cup_drink
174402,Buko Bliss,231.47,True,cup_drink
174413,Brownie Overload,231.26,True,cup_drink
174401,Fun-dan,231.03,True,cup_drink
174400,Uberload,230.17,True,cup_drink
176179,Iskrambol,229.71,True,cup_drink
174403,Matcharap,228.81,True,cup_drink
169548,Brownie Overload,228.44,True,cup_drink
169537,Buko Bliss,228.20,True,cup_drink
169534,The Mango Supreme,228.13,True,cup_drink
169535,Uberload,228.11,True,cup_drink
169536,Fun-dan,228.07,True,cup_drink
177763,Buko Bliss,228.00,True,cup_drink
177916,Fun-dan,228.00,True,cup_drink
177837,The Mango Supreme,228.00,True,cup_drink
174398,Presidential,227.96,True,cup_drink
175246,Iskrambol,226.85,True,cup_drink
175253,Iskrambol,226.18,True,cup_drink
175011,Iskrambol,225.87,True,cup_drink
175126,Iskrambol,225.56,True,cup_drink
175240,Iskrambol,225.37,True,cup_drink
175250,Iskrambol,225.12,True,cup_drink
175251,Iskrambol,223.92,True,cup_drink
175245,Iskrambol,223.18,True,cup_drink
175127,Iskrambol,223.00,True,cup_drink
174409,Berry Good (Blueberry),221.98,True,cup_drink
175242,Iskrambol,221.30,True,cup_drink
169538,Matcharap,221.19,True,cup_drink
174407,Melon-ial,220.79,True,cup_drink
174408,Berry Good (Strawberry),220.63,True,cup_drink
174410,Bananarific,219.76,True,cup_drink
175125,Iskrambol,219.73,True,cup_drink
175237,Iskrambol,218.53,True,cup_drink
169542,Melon-ial,218.07,True,cup_drink
177836,Bananarific,218.00,True,cup_drink
169545,Bananarific,218.00,True,cup_drink
177915,Berry Good (Blueberry),218.00,True,cup_drink
177914,Berry Good (Strawberry),218.00,True,cup_drink
169543,Berry Good (Strawberry),218.00,True,cup_drink
174412,Cookie Crumble,218.00,True,cup_drink
177770,Melon-ial,218.00,True,cup_drink
169533,Presidential,216.39,True,cup_drink
175212,Iskrambol,216.14,True,cup_drink
167154,Matcharap,214.72,True,cup_drink
174406,Mango Delight,210.03,True,cup_drink
174405,So Corny,209.04,True,cup_drink
169541,Mango Delight,208.15,True,cup_drink
177845,Mango Delight,208.00,True,cup_drink
175826,Matcharap,208.00,True,cup_drink
175771,Iskrambol,207.19,True,cup_drink
169852,Matcharap,207.08,True,cup_drink
159873,Matcharap,206.34,True,cup_drink
167149,Presidential,206.07,True,cup_drink
139724,Choco Brownie,204.44,True,cup_drink
169847,Presidential,204.30,True,cup_drink
154072,Matcharap,204.15,True,cup_drink
175871,Mango Graham Caramel,204.00,True,cup_drink
175744,Presidential,203.96,True,cup_drink
175747,Mango Graham Caramel,202.80,True,cup_drink
139029,Matcharap,202.75,True,cup_drink
139028,Buko Fruit Salad,202.65,True,cup_drink
159868,Presidential,202.59,True,cup_drink
175757,Halokay Ube,202.58,True,cup_drink
